"All Caps", "Occurrences", "Initials", "Occurrences", "Lowercases", "Occurrences"
"", "", "", "", "comi", "1"
"", "", "", "", "çonn", "1"
"", "", "", "", "coop", "1"
"", "", "", "", "corp", "1"
"", "", "", "", "crai", "1"
"", "", "", "", "crev", "1"
"", "", "", "", "croy", "1"
"", "", "", "", "crut", "1"
"", "", "", "", "ct§è", "1"
"", "", "", "", "ctat", "1"
"", "", "", "", "ctes", "1"
"", "", "", "", "ctoi", "1"
"", "", "", "", "ctué", "1"
"", "", "", "", "cula", "1"
"", "", "", "", "cult", "1"
"", "", "", "", "cupa", "1"
"", "", "", "", "curé", "1"
"", "", "", "", "dale", "1"
"", "", "", "", "datu", "1"
"", "", "", "", "déba", "1"
"", "", "", "", "déce", "1"
"", "", "", "", "dégé", "1"
"", "", "", "", "delà", "1"
"", "", "", "", "déla", "1"
"", "", "", "", "démi", "1"
"", "", "", "", "déna", "1"
"", "", "", "", "déri", "1"
"", "", "", "", "dest", "1"
"", "", "", "", "déto", "1"
"", "", "", "", "deui", "1"
"", "", "", "", "déve", "1"
"", "", "", "", "devi", "1"
"", "", "", "", "devr", "1"
"", "", "", "", "dian", "1"
"", "", "", "", "dida", "1"
"", "", "", "", "dien", "1"
"", "", "", "", "dîné", "1"
"", "", "", "", "dini", "1"
"", "", "", "", "dios", "1"
"", "", "", "", "diqu", "1"
"", "", "", "", "disg", "1"
"", "", "", "", "diss", "1"
"", "", "", "", "dite", "1"
"", "", "", "", "dité", "1"
"", "", "", "", "diti", "1"
"", "", "", "", "diza", "1"
"", "", "", "", "doci", "1"
"", "", "", "", "doct", "1"
"", "", "", "", "dois", "1"
"", "", "", "", "doiv", "1"
"", "", "", "", "dolé", "1"
"", "", "", "", "doma", "1"
"", "", "", "", "dony", "1"
"", "", "", "", "doul", "1"
"", "", "", "", "drap", "1"
"", "", "", "", "dres", "1"
"", "", "", "", "dron", "1"
"", "", "", "", "durc", "1"
"", "", "", "", "dure", "1"
"", "", "", "", "écar", "1"
"", "", "", "", "échi", "1"
"", "", "", "", "écie", "1"
"", "", "", "", "écli", "1"
"", "", "", "", "écol", "1"
"", "", "", "", "ecta", "1"
"", "", "", "", "ecte", "1"
"", "", "", "", "ecto", "1"
"", "", "", "", "éctu", "1"
"", "", "", "", "èden", "1"
"", "", "", "", "édif", "1"
"", "", "", "", "édio", "1"
"", "", "", "", "éduc", "1"
"", "", "", "", "édur", "1"
"", "", "", "", "effr", "1"
"", "", "", "", "effu", "1"
"", "", "", "", "efoi", "1"
"", "", "", "", "efou", "1"
"", "", "", "", "égie", "1"
"", "", "", "", "eide", "1"
"", "", "", "", "eket", "1"
"", "", "", "", "élar", "1"
"", "", "", "", "élég", "1"
"", "", "", "", "élèv", "1"
"", "", "", "", "élud", "1"
"", "", "", "", "éman", "1"
"", "", "", "", "embl", "1"
"", "", "", "", "embu", "1"
"", "", "", "", "émie", "1"
"", "", "", "", "émig", "1"
"", "", "", "", "émis", "1"
"", "", "", "", "empi", "1"
"", "", "", "", "enag", "1"
"", "", "", "", "ença", "1"
"", "", "", "", "enci", "1"
"", "", "", "", "ende", "1"
"", "", "", "", "ends", "1"
"", "", "", "", "ener", "1"
"", "", "", "", "enfl", "1"
"", "", "", "", "enga", "1"
"", "", "", "", "enge", "1"
"", "", "", "", "engr", "1"
"", "", "", "", "enha", "1"
"", "", "", "", "enor", "1"
"", "", "", "", "énor", "1"
"", "", "", "", "enta", "1"
"", "", "", "", "entâ", "1"
"", "", "", "", "enth", "1"
"", "", "", "", "entz", "1"
"", "", "", "", "enus", "1"
"", "", "", "", "épai", "1"
"", "", "", "", "épar", "1"
"", "", "", "", "éphé", "1"
"", "", "", "", "épiq", "1"
"", "", "", "", "epre", "1"
"", "", "", "", "éque", "1"
"", "", "", "", "érai", "1"
"", "", "", "", "éran", "1"
"", "", "", "", "erbe", "1"
"", "", "", "", "erce", "1"
"", "", "", "", "erch", "1"
"", "", "", "", "erçu", "1"
"", "", "", "", "èren", "1"
"", "", "", "", "érer", "1"
"", "", "", "", "érés", "1"
"", "", "", "", "érie", "1"
"", "", "", "", "érit", "1"
"", "", "", "", "erna", "1"
"", "", "", "", "erné", "1"
"", "", "", "", "eron", "1"
"", "", "", "", "ersé", "1"
"", "", "", "", "erso", "1"
"", "", "", "", "erts", "1"
"", "", "", "", "ervé", "1"
"", "", "", "", "esca", "1"
"", "", "", "", "escl", "1"
"", "", "", "", "espa", "1"
"", "", "", "", "espi", "1"
"", "", "", "", "essa", "1"
"", "", "", "", "essu", "1"
"", "", "", "", "este", "1"
"", "", "", "", "esté", "1"
"", "", "", "", "êtem", "1"
"", "", "", "", "étés", "1"
"", "", "", "", "etin", "1"
"", "", "", "", "etLE", "1"
"", "", "", "", "ettr", "1"
"", "", "", "", "étue", "1"
"", "", "", "", "évid", "1"
"", "", "", "", "evue", "1"
"", "", "", "", "excé", "1"
"", "", "", "", "exio", "1"
"", "", "", "", "expi", "1"
"", "", "", "", "face", "1"
"", "", "", "", "fail", "1"
"", "", "", "", "faim", "1"
"", "", "", "", "fals", "1"
"", "", "", "", "fass", "1"
"", "", "", "", "fati", "1"
"", "", "", "", "fect", "1"
"", "", "", "", "fenê", "1"
"", "", "", "", "fens", "1"
"", "", "", "", "fera", "1"
"", "", "", "", "fère", "1"
"", "", "", "", "fero", "1"
"", "", "", "", "fets", "1"
"", "", "", "", "feui", "1"
"", "", "", "", "ffée", "1"
"", "", "", "", "fice", "1"
"", "", "", "", "fici", "1"
"", "", "", "", "ficu", "1"
"", "", "", "", "fiée", "1"
"", "", "", "", "fièr", "1"
"", "", "", "", "figu", "1"
"", "", "", "", "fine", "1"
"", "", "", "", "fixé", "1"
"", "", "", "", "fléc", "1"
"", "", "", "", "flet", "1"
"", "", "", "", "fleu", "1"
"", "", "", "", "flot", "1"
"", "", "", "", "forê", "1"
"", "", "", "", "four", "1"
"", "", "", "", "frac", "1"
"", "", "", "", "fraî", "1"
"", "", "", "", "frat", "1"
"", "", "", "", "frei", "1"
"", "", "", "", "fren", "1"
"", "", "", "", "fréq", "1"
"", "", "", "", "frèr", "1"
"", "", "", "", "fric", "1"
"", "", "", "", "fuie", "1"
"", "", "", "", "fuit", "1"
"", "", "", "", "funè", "1"
"", "", "", "", "futu", "1"
"", "", "", "", "fuya", "1"
"", "", "", "", "galv", "1"
"", "", "", "", "gara", "1"
"", "", "", "", "garç", "1"
"", "", "", "", "gare", "1"
"", "", "", "", "gars", "1"
"", "", "", "", "gend", "1"
"", "", "", "", "gêné", "1"
"", "", "", "", "géni", "1"
"", "", "", "", "gent", "1"
"", "", "", "", "gera", "1"
"", "", "", "", "gers", "1"
"", "", "", "", "gies", "1"
"", "", "", "", "gieu", "1"
"", "", "", "", "giss", "1"
"", "", "", "", "glem", "1"
"", "", "", "", "gles", "1"
"", "", "", "", "glet", "1"
"", "", "", "", "gnés", "1"
"", "", "", "", "gneu", "1"
"", "", "", "", "gnif", "1"
"", "", "", "", "gnol", "1"
"", "", "", "", "grai", "1"
"", "", "", "", "grav", "1"
"", "", "", "", "gréa", "1"
"", "", "", "", "grec", "1"
"", "", "", "", "grie", "1"
"", "", "", "", "gros", "1"
"", "", "", "", "guei", "1"
"", "", "", "", "guem", "1"
"", "", "", "", "gueu", "1"
"", "", "", "", "gusé", "1"
"", "", "", "", "hait", "1"
"", "", "", "", "hala", "1"
"", "", "", "", "hane", "1"
"", "", "", "", "harm", "1"
"", "", "", "", "hasa", "1"
"", "", "", "", "hégé", "1"
"", "", "", "", "hens", "1"
"", "", "", "", "hére", "1"
"", "", "", "", "heri", "1"
"", "", "", "", "héri", "1"
"", "", "", "", "heue", "1"
"", "", "", "", "hevé", "1"
"", "", "", "", "hive", "1"
"", "", "", "", "hont", "1"
"", "", "", "", "horr", "1"
"", "", "", "", "hors", "1"
"", "", "", "", "hosp", "1"
"", "", "", "", "huit", "1"
"", "", "", "", "humi", "1"
"", "", "", "", "hure", "1"
"", "", "", "", "iabl", "1"
"", "", "", "", "iair", "1"
"", "", "", "", "iait", "1"
"", "", "", "", "iard", "1"
"", "", "", "", "ibil", "1"
"", "", "", "", "ibut", "1"
"", "", "", "", "icad", "1"
"", "", "", "", "iche", "1"
"", "", "", "", "ichi", "1"
"", "", "", "", "icip", "1"
"", "", "", "", "icis", "1"
"", "", "", "", "icit", "1"
"", "", "", "", "icti", "1"
"", "", "", "", "ider", "1"
"", "", "", "", "idie", "1"
"", "", "", "", "ield", "1"
"", "", "", "", "iell", "1"
"", "", "", "", "iéta", "1"
"", "", "", "", "iett", "1"
"", "", "", "", "ifiq", "1"
"", "", "", "", "igea", "1"
"", "", "", "", "igés", "1"
"", "", "", "", "igné", "1"
"", "", "", "", "igny", "1"
"", "", "", "", "igué", "1"
"", "", "", "", "ilèg", "1"
"", "", "", "", "iles", "1"
"", "", "", "", "ilie", "1"
"", "", "", "", "immu", "1"
"", "", "", "", "impl", "1"
"", "", "", "", "impu", "1"
"", "", "", "", "imul", "1"
"", "", "", "", "inap", "1"
"", "", "", "", "inci", "1"
"", "", "", "", "inct", "1"
"", "", "", "", "inde", "1"
"", "", "", "", "indr", "1"
"", "", "", "", "inés", "1"
"", "", "", "", "inex", "1"
"", "", "", "", "infâ", "1"
"", "", "", "", "infé", "1"
"", "", "", "", "info", "1"
"", "", "", "", "ingt", "1"
"", "", "", "", "ingu", "1"
"", "", "", "", "iniè", "1"
"", "", "", "", "inla", "1"
"", "", "", "", "inne", "1"
"", "", "", "", "inof", "1"
"", "", "", "", "inon", "1"
"", "", "", "", "insc", "1"
"", "", "", "", "inso", "1"
"", "", "", "", "insu", "1"
"", "", "", "", "ints", "1"
"", "", "", "", "inue", "1"
"", "", "", "", "inut", "1"
"", "", "", "", "ion:", "1"
"", "", "", "", "ipli", "1"
"", "", "", "", "irai", "1"
"", "", "", "", "irci", "1"
"", "", "", "", "ire!", "1"
"", "", "", "", "ireà", "1"
"", "", "", "", "iren", "1"
"", "", "", "", "irmé", "1"
"", "", "", "", "irré", "1"
"", "", "", "", "isai", "1"
"", "", "", "", "isam", "1"
"", "", "", "", "isat", "1"
"", "", "", "", "iscr", "1"
"", "", "", "", "isés", "1"
"", "", "", "", "iste", "1"
"", "", "", "", "itin", "1"
"", "", "", "", "itôt", "1"
"", "", "", "", "itué", "1"
"", "", "", "", "ivat", "1"
"", "", "", "", "jalo", "1"
"", "", "", "", "jaun", "1"
"", "", "", "", "jésu", "1"
"", "", "", "", "joli", "1"
"", "", "", "", "joué", "1"
"", "", "", "", "joui", "1"
"", "", "", "", "joye", "1"
"", "", "", "", "klin", "1"
"", "", "", "", "lair", "1"
"", "", "", "", "lamp", "1"
"", "", "", "", "lang", "1"
"", "", "", "", "lave", "1"
"", "", "", "", "lavé", "1"
"", "", "", "", "léan", "1"
"", "", "", "", "lect", "1"
"", "", "", "", "lenc", "1"
"", "", "", "", "lequ", "1"
"", "", "", "", "lété", "1"
"", "", "", "", "lète", "1"
"", "", "", "", "leva", "1"
"", "", "", "", "lève", "1"
"", "", "", "", "lgen", "1"
"", "", "", "", "liai", "1"
"", "", "", "", "lica", "1"
"", "", "", "", "lice", "1"
"", "", "", "", "lifi", "1"
"", "", "", "", "lige", "1"
"", "", "", "", "lign", "1"
"", "", "", "", "ling", "1"
"", "", "", "", "liro", "1"
"", "", "", "", "lise", "1"
"", "", "", "", "lisé", "1"
"", "", "", "", "liss", "1"
"", "", "", "", "lits", "1"
"", "", "", "", "llar", "1"
"", "", "", "", "llit", "1"
"", "", "", "", "llon", "1"
"", "", "", "", "loge", "1"
"", "", "", "", "loin", "1"
"", "", "", "", "lopp", "1"
"", "", "", "", "lore", "1"
"", "", "", "", "lors", "1"
"", "", "", "", "loue", "1"
"", "", "", "", "loué", "1"
"", "", "", "", "loux", "1"
"", "", "", "", "ltan", "1"
"", "", "", "", "ltat", "1"
"", "", "", "", "lter", "1"
"", "", "", "", "ltés", "1"
"", "", "", "", "luin", "1"
"", "", "", "", "lumi", "1"
"", "", "", "", "lure", "1"
"", "", "", "", "lusi", "1"
"", "", "", "", "luxe", "1"
"", "", "", "", "lyse", "1"
"", "", "", "", "mabl", "1"
"", "", "", "", "maci", "1"
"", "", "", "", "mair", "1"
"", "", "", "", "mait", "1"
"", "", "", "", "mala", "1"
"", "", "", "", "mali", "1"
"", "", "", "", "mang", "1"
"", "", "", "", "marq", "1"
"", "", "", "", "masc", "1"
"", "", "", "", "mass", "1"
"", "", "", "", "mate", "1"
"", "", "", "", "mato", "1"
"", "", "", "", "matu", "1"
"", "", "", "", "maxi", "1"
"", "", "", "", "mbia", "1"
"", "", "", "", "mêla", "1"
"", "", "", "", "mêle", "1"
"", "", "", "", "mémo", "1"
"", "", "", "", "mène", "1"
"", "", "", "", "mépr", "1"
"", "", "", "", "mère", "1"
"", "", "", "", "méth", "1"
"", "", "", "", "méti", "1"
"", "", "", "", "meur", "1"
"", "", "", "", "meut", "1"
"", "", "", "", "mide", "1"
"", "", "", "", "miné", "1"
"", "", "", "", "minu", "1"
"", "", "", "", "misé", "1"
"", "", "", "", "misè", "1"
"", "", "", "", "miss", "1"
"", "", "", "", "mist", "1"
"", "", "", "", "mnit", "1"
"", "", "", "", "modé", "1"
"", "", "", "", "modè", "1"
"", "", "", "", "moeu", "1"
"", "", "", "", "mono", "1"
"", "", "", "", "monu", "1"
"", "", "", "", "mort", "1"
"", "", "", "", "mosq", "1"
"", "", "", "", "moui", "1"
"", "", "", "", "mpen", "1"
"", "", "", "", "mpha", "1"
"", "", "", "", "mphé", "1"
"", "", "", "", "mpli", "1"
"", "", "", "", "mpré", "1"
"", "", "", "", "musi", "1"
"", "", "", "", "muth", "1"
"", "", "", "", "mutu", "1"
"", "", "", "", "myst", "1"
"", "", "", "", "naie", "1"
"", "", "", "", "nait", "1"
"", "", "", "", "nant", "1"
"", "", "", "", "napo", "1"
"", "", "", "", "nata", "1"
"", "", "", "", "naus", "1"
"", "", "", "", "nché", "1"
"", "", "", "", "nciè", "1"
"", "", "", "", "ncil", "1"
"", "", "", "", "ncon", "1"
"", "", "", "", "ndel", "1"
"", "", "", "", "ndés", "1"
"", "", "", "", "ndue", "1"
"", "", "", "", "néan", "1"
"", "", "", "", "negi", "1"
"", "", "", "", "négo", "1"
"", "", "", "", "nére", "1"
"", "", "", "", "nerf", "1"
"", "", "", "", "neuf", "1"
"", "", "", "", "neur", "1"
"", "", "", "", "neut", "1"
"", "", "", "", "nevi", "1"
"", "", "", "", "nfor", "1"
"", "", "", "", "ngés", "1"
"", "", "", "", "nglo", "1"
"", "", "", "", "nici", "1"
"", "", "", "", "nieu", "1"
"", "", "", "", "nive", "1"
"", "", "", "", "nnaî", "1"
"", "", "", "", "nnan", "1"
"", "", "", "", "nnen", "1"
"", "", "", "", "nnes", "1"
"", "", "", "", "nnue", "1"
"", "", "", "", "nonc", "1"
"", "", "", "", "norv", "1"
"", "", "", "", "noté", "1"
"", "", "", "", "nour", "1"
"", "", "", "", "nsci", "1"
"", "", "", "", "nsib", "1"
"", "", "", "", "nsid", "1"
"", "", "", "", "nsiv", "1"
"", "", "", "", "nsti", "1"
"", "", "", "", "ntat", "1"
"", "", "", "", "ntér", "1"
"", "", "", "", "ntés", "1"
"", "", "", "", "nthè", "1"
"", "", "", "", "ntir", "1"
"", "", "", "", "ntiv", "1"
"", "", "", "", "ntri", "1"
"", "", "", "", "obse", "1"
"", "", "", "", "obst", "1"
"", "", "", "", "obte", "1"
"", "", "", "", "ocat", "1"
"", "", "", "", "océa", "1"
"", "", "", "", "oché", "1"
"", "", "", "", "ocri", "1"
"", "", "", "", "odes", "1"
"", "", "", "", "odox", "1"
"", "", "", "", "oeuf", "1"
"", "", "", "", "offe", "1"
"", "", "", "", "offr", "1"
"", "", "", "", "oidi", "1"
"", "", "", "", "oise", "1"
"", "", "", "", "oiso", "1"
"", "", "", "", "oite", "1"
"", "", "", "", "oité", "1"
"", "", "", "", "olid", "1"
"", "", "", "", "ombe", "1"
"", "", "", "", "once", "1"
"", "", "", "", "oncé", "1"
"", "", "", "", "oncu", "1"
"", "", "", "", "ondr", "1"
"", "", "", "", "onie", "1"
"", "", "", "", "onqu", "1"
"", "", "", "", "oppr", "1"
"", "", "", "", "opri", "1"
"", "", "", "", "opti", "1"
"", "", "", "", "oqué", "1"
"", "", "", "", "orag", "1"
"", "", "", "", "ordi", "1"
"", "", "", "", "ores", "1"
"", "", "", "", "orgu", "1"
"", "", "", "", "orig", "1"
"", "", "", "", "orté", "1"
"", "", "", "", "orth", "1"
"", "", "", "", "orts", "1"
"", "", "", "", "osan", "1"
"", "", "", "", "osen", "1"
"", "", "", "", "oson", "1"
"", "", "", "", "oste", "1"
"", "", "", "", "osti", "1"
"", "", "", "", "otio", "1"
"", "", "", "", "ousi", "1"
"", "", "", "", "ouss", "1"
"", "", "", "", "ovis", "1"
"", "", "", "", "oyab", "1"
"", "", "", "", "oyag", "1"
"", "", "", "", "pait", "1"
"", "", "", "", "pani", "1"
"", "", "", "", "pann", "1"
"", "", "", "", "paqu", "1"
"", "", "", "", "pard", "1"
"", "", "", "", "pari", "1"
"", "", "", "", "payi", "1"
"", "", "", "", "pées", "1"
"", "", "", "", "péné", "1"
"", "", "", "", "pera", "1"
"", "", "", "", "pére", "1"
"", "", "", "", "perp", "1"
"", "", "", "", "pert", "1"
"", "", "", "", "péti", "1"
"", "", "", "", "peux", "1"
"", "", "", "", "phar", "1"
"", "", "", "", "phér", "1"
"", "", "", "", "phié", "1"
"", "", "", "", "phon", "1"
"", "", "", "", "phot", "1"
"", "", "", "", "phra", "1"
"", "", "", "", "pied", "1"
"", "", "", "", "pitt", "1"
"", "", "", "", "plés", "1"
"", "", "", "", "pneu", "1"
"", "", "", "", "poèt", "1"
"", "", "", "", "poil", "1"
"", "", "", "", "pole", "1"
"", "", "", "", "pond", "1"
"", "", "", "", "poud", "1"
"", "", "", "", "prém", "1"
"", "", "", "", "pria", "1"
"", "", "", "", "prie", "1"
"", "", "", "", "prit", "1"
"", "", "", "", "priv", "1"
"", "", "", "", "proj", "1"
"", "", "", "", "pseu", "1"
"", "", "", "", "pson", "1"
"", "", "", "", "ptab", "1"
"", "", "", "", "pteu", "1"
"", "", "", "", "pula", "1"
"", "", "", "", "quef", "1"
"", "", "", "", "quem", "1"
"", "", "", "", "qués", "1"
"", "", "", "", "quêt", "1"
"", "", "", "", "quic", "1"
"", "", "", "", "quié", "1"
"", "", "", "", "quot", "1"
"", "", "", "", "race", "1"
"", "", "", "", "râce", "1"
"", "", "", "", "raci", "1"
"", "", "", "", "raco", "1"
"", "", "", "", "rade", "1"
"", "", "", "", "raje", "1"
"", "", "", "", "rang", "1"
"", "", "", "", "rape", "1"
"", "", "", "", "rapi", "1"
"", "", "", "", "rass", "1"
"", "", "", "", "rast", "1"
"", "", "", "", "rato", "1"
"", "", "", "", "ratr", "1"
"", "", "", "", "ratt", "1"
"", "", "", "", "raux", "1"
"", "", "", "", "rbai", "1"
"", "", "", "", "rban", "1"
"", "", "", "", "rber", "1"
"", "", "", "", "rcié", "1"
"", "", "", "", "rdag", "1"
"", "", "", "", "rden", "1"
"", "", "", "", "rder", "1"
"", "", "", "", "rdir", "1"
"", "", "", "", "rdit", "1"
"", "", "", "", "rech", "1"
"", "", "", "", "réch", "1"
"", "", "", "", "reço", "1"
"", "", "", "", "recu", "1"
"", "", "", "", "rédu", "1"
"", "", "", "", "réel", "1"
"", "", "", "", "réfo", "1"
"", "", "", "", "refr", "1"
"", "", "", "", "régl", "1"
"", "", "", "", "régn", "1"
"", "", "", "", "reha", "1"
"", "", "", "", "rele", "1"
"", "", "", "", "relé", "1"
"", "", "", "", "remè", "1"
"", "", "", "", "répè", "1"
"", "", "", "", "répl", "1"
"", "", "", "", "requ", "1"
"", "", "", "", "reta", "1"
"", "", "", "", "reti", "1"
"", "", "", "", "rétr", "1"
"", "", "", "", "rets", "1"
"", "", "", "", "reui", "1"
"", "", "", "", "reva", "1"
"", "", "", "", "réve", "1"
"", "", "", "", "rêve", "1"
"", "", "", "", "rhum", "1"
"", "", "", "", "riai", "1"
"", "", "", "", "rial", "1"
"", "", "", "", "rian", "1"
"", "", "", "", "riau", "1"
"", "", "", "", "riée", "1"
"", "", "", "", "rièm", "1"
"", "", "", "", "rigo", "1"
"", "", "", "", "rima", "1"
"", "", "", "", "rimé", "1"
"", "", "", "", "rise", "1"
"", "", "", "", "risi", "1"
"", "", "", "", "riti", "1"
"", "", "", "", "riva", "1"
"", "", "", "", "rive", "1"
"", "", "", "", "rmat", "1"
"", "", "", "", "rmèd", "1"
"", "", "", "", "rner", "1"
"", "", "", "", "rnes", "1"
"", "", "", "", "rona", "1"
"", "", "", "", "roya", "1"
"", "", "", "", "rpré", "1"
"", "", "", "", "rrai", "1"
"", "", "", "", "rray", "1"
"", "", "", "", "rrec", "1"
"", "", "", "", "rrée", "1"
"", "", "", "", "rren", "1"
"", "", "", "", "rrer", "1"
"", "", "", "", "rroi", "1"
"", "", "", "", "rrom", "1"
"", "", "", "", "rter", "1"
"", "", "", "", "rtis", "1"
"", "", "", "", "rtun", "1"
"", "", "", "", "rtur", "1"
"", "", "", "", "ruct", "1"
"", "", "", "", "rues", "1"
"", "", "", "", "ruin", "1"
"", "", "", "", "rume", "1"
"", "", "", "", "runi", "1"
"", "", "", "", "russ", "1"
"", "", "", "", "rval", "1"
"", "", "", "", "rvat", "1"
"", "", "", "", "rver", "1"
"", "", "", "", "rvon", "1"
"", "", "", "", "sade", "1"
"", "", "", "", "saie", "1"
"", "", "", "", "sair", "1"
"", "", "", "", "salu", "1"
"", "", "", "", "sart", "1"
"", "", "", "", "saur", "1"
"", "", "", "", "sauv", "1"
"", "", "", "", "sav£", "1"
"", "", "", "", "sava", "1"
"", "", "", "", "scol", "1"
"", "", "", "", "séch", "1"
"", "", "", "", "sécu", "1"
"", "", "", "", "sées", "1"
"", "", "", "", "seig", "1"
"", "", "", "", "seil", "1"
"", "", "", "", "semé", "1"
"", "", "", "", "sémi", "1"
"", "", "", "", "sépa", "1"
"", "", "", "", "sere", "1"
"", "", "", "", "sert", "1"
"", "", "", "", "seté", "1"
"", "", "", "", "shis", "1"
"", "", "", "", "sidu", "1"
"", "", "", "", "simu", "1"
"", "", "", "", "sini", "1"
"", "", "", "", "sino", "1"
"", "", "", "", "sire", "1"
"", "", "", "", "siss", "1"
"", "", "", "", "sist", "1"
"", "", "", "", "siti", "1"
"", "", "", "", "soci", "1"
"", "", "", "", "sois", "1"
"", "", "", "", "sono", "1"
"", "", "", "", "sons", "1"
"", "", "", "", "sors", "1"
"", "", "", "", "souc", "1"
"", "", "", "", "soup", "1"
"", "", "", "", "spar", "1"
"", "", "", "", "spir", "1"
"", "", "", "", "spoi", "1"
"", "", "", "", "spon", "1"
"", "", "", "", "spos", "1"
"", "", "", "", "squ'", "1"
"", "", "", "", "squé", "1"
"", "", "", "", "ssab", "1"
"", "", "", "", "ssag", "1"
"", "", "", "", "ssan", "1"
"", "", "", "", "ssen", "1"
"", "", "", "", "sser", "1"
"", "", "", "", "ssio", "1"
"", "", "", "", "stem", "1"
"", "", "", "", "stif", "1"
"", "", "", "", "stou", "1"
"", "", "", "", "stri", "1"
"", "", "", "", "suar", "1"
"", "", "", "", "subs", "1"
"", "", "", "", "subv", "1"
"", "", "", "", "suéd", "1"
"", "", "", "", "sugg", "1"
"", "", "", "", "sulm", "1"
"", "", "", "", "sult", "1"
"", "", "", "", "supr", "1"
"", "", "", "", "sura", "1"
"", "", "", "", "sûre", "1"
"", "", "", "", "surl", "1"
"", "", "", "", "surm", "1"
"", "", "", "", "suro", "1"
"", "", "", "", "tact", "1"
"", "", "", "", "tail", "1"
"", "", "", "", "tale", "1"
"", "", "", "", "tali", "1"
"", "", "", "", "tamm", "1"
"", "", "", "", "tané", "1"
"", "", "", "", "tapi", "1"
"", "", "", "", "taré", "1"
"", "", "", "", "tata", "1"
"", "", "", "", "taté", "1"
"", "", "", "", "tées", "1"
"", "", "", "", "tein", "1"
"", "", "", "", "télé", "1"
"", "", "", "", "tess", "1"
"", "", "", "", "thès", "1"
"", "", "", "", "tian", "1"
"", "", "", "", "tiel", "1"
"", "", "", "", "tige", "1"
"", "", "", "", "tins", "1"
"", "", "", "", "tire", "1"
"", "", "", "", "tité", "1"
"", "", "", "", "titi", "1"
"", "", "", "", "togé", "1"
"", "", "", "", "tola", "1"
"", "", "", "", "tolé", "1"
"", "", "", "", "tôme", "1"
"", "", "", "", "tort", "1"
"", "", "", "", "trac", "1"
"", "", "", "", "trad", "1"
"", "", "", "", "trah", "1"
"", "", "", "", "traî", "1"
"", "", "", "", "tram", "1"
"", "", "", "", "tref", "1"
"", "", "", "", "trem", "1"
"", "", "", "", "tren", "1"
"", "", "", "", "treu", "1"
"", "", "", "", "trêv", "1"
"", "", "", "", "triq", "1"
"", "", "", "", "tuer", "1"
"", "", "", "", "tuil", "1"
"", "", "", "", "tule", "1"
"", "", "", "", "tulé", "1"
"", "", "", "", "tupl", "1"
"", "", "", "", "turp", "1"
"", "", "", "", "uade", "1"
"", "", "", "", "uadé", "1"
"", "", "", "", "uaie", "1"
"", "", "", "", "uant", "1"
"", "", "", "", "ubli", "1"
"", "", "", "", "ucti", "1"
"", "", "", "", "udem", "1"
"", "", "", "", "uenc", "1"
"", "", "", "", "uent", "1"
"", "", "", "", "uéra", "1"
"", "", "", "", "uets", "1"
"", "", "", "", "uièm", "1"
"", "", "", "", "uire", "1"
"", "", "", "", "uits", "1"
"", "", "", "", "ulte", "1"
"", "", "", "", "unai", "1"
"", "", "", "", "unir", "1"
"", "", "", "", "urel", "1"
"", "", "", "", "uren", "1"
"", "", "", "", "ureu", "1"
"", "", "", "", "urge", "1"
"", "", "", "", "usie", "1"
"", "", "", "", "usio", "1"
"", "", "", "", "ussé", "1"
"", "", "", "", "usur", "1"
"", "", "", "", "utab", "1"
"", "", "", "", "utif", "1"
"", "", "", "", "uvée", "1"
"", "", "", "", "uver", "1"
"", "", "", "", "uvés", "1"
"", "", "", "", "vaie", "1"
"", "", "", "", "vala", "1"
"", "", "", "", "vées", "1"
"", "", "", "", "végè", "1"
"", "", "", "", "vell", "1"
"", "", "", "", "véné", "1"
"", "", "", "", "verd", "1"
"", "", "", "", "verr", "1"
"", "", "", "", "vest", "1"
"", "", "", "", "veté", "1"
"", "", "", "", "veut", "1"
"", "", "", "", "vian", "1"
"", "", "", "", "vibr", "1"
"", "", "", "", "vice", "1"
"", "", "", "", "vide", "1"
"", "", "", "", "vier", "1"
"", "", "", "", "vigi", "1"
"", "", "", "", "vila", "1"
"", "", "", "", "vini", "1"
"", "", "", "", "vins", "1"
"", "", "", "", "viro", "1"
"", "", "", "", "vise", "1"
"", "", "", "", "vist", "1"
"", "", "", "", "vive", "1"
"", "", "", "", "volt", "1"
"", "", "", "", "voqu", "1"
"", "", "", "", "vota", "1"
"", "", "", "", "voto", "1"
"", "", "", "", "voue", "1"
"", "", "", "", "vres", "1"
"", "", "", "", "vreu", "1"
"", "", "", "", "vues", "1"
"", "", "", "", "vulg", "1"
"", "", "", "", "xcit", "1"
"", "", "", "", "yens", "1"
"", "", "", "", "zare", "1"
"", "", "", "", "zélé", "1"
