"All Caps", "Occurrences", "Initials", "Occurrences", "Lowercases", "Occurrences"
"", "", "", "", "bri", "4"
"", "", "", "", "cas", "4"
"", "", "", "", "cem", "4"
"", "", "", "", "chi", "4"
"", "", "", "", "cla", "4"
"", "", "", "", "clo", "4"
"", "", "", "", "crè", "4"
"", "", "", "", "élé", "4"
"", "", "", "", "éne", "4"
"", "", "", "", "épu", "4"
"", "", "", "", "éré", "4"
"", "", "", "", "êté", "4"
"", "", "", "", "étr", "4"
"", "", "", "", "eub", "4"
"", "", "", "", "eus", "4"
"", "", "", "", "éve", "4"
"", "", "", "", "fêt", "4"
"", "", "", "", "ffe", "4"
"", "", "", "", "fir", "4"
"", "", "", "", "foy", "4"
"", "", "", "", "ger", "4"
"", "", "", "", "ges", "4"
"", "", "", "", "gte", "4"
"", "", "", "", "hit", "4"
"", "", "", "", "hos", "4"
"", "", "", "", "iée", "4"
"", "", "", "", "imi", "4"
"", "", "", "", "isé", "4"
"", "", "", "", "isf", "4"
"", "", "", "", "ivi", "4"
"", "", "", "", "jet", "4"
"", "", "", "", "lau", "4"
"", "", "", "", "lec", "4"
"", "", "", "", "lég", "4"
"", "", "", "", "lia", "4"
"", "", "", "", "lot", "4"
"", "", "", "", "loy", "4"
"", "", "", "", "lus", "4"
"", "", "", "", "mag", "4"
"", "", "", "", "mas", "4"
"", "", "", "", "meu", "4"
"", "", "", "", "mom", "4"
"", "", "", "", "mpé", "4"
"", "", "", "", "nca", "4"
"", "", "", "", "nds", "4"
"", "", "", "", "nen", "4"
"", "", "", "", "nis", "4"
"", "", "", "", "nor", "4"
"", "", "", "", "opi", "4"
"", "", "", "", "opp", "4"
"", "", "", "", "oss", "4"
"", "", "", "", "ouc", "4"
"", "", "", "", "oui", "4"
"", "", "", "", "ref", "4"
"", "", "", "", "rév", "4"
"", "", "", "", "rig", "4"
"", "", "", "", "roc", "4"
"", "", "", "", "rod", "4"
"", "", "", "", "rti", "4"
"", "", "", "", "run", "4"
"", "", "", "", "sau", "4"
"", "", "", "", "sér", "4"
"", "", "", "", "siè", "4"
"", "", "", "", "sil", "4"
"", "", "", "", "six", "4"
"", "", "", "", "tâc", "4"
"", "", "", "", "tal", "4"
"", "", "", "", "tif", "4"
"", "", "", "", "tue", "4"
"", "", "", "", "uat", "4"
"", "", "", "", "uen", "4"
"", "", "", "", "uêt", "4"
"", "", "", "", "ugu", "4"
"", "", "", "", "uri", "4"
"", "", "", "", "usé", "4"
"", "", "", "", "uva", "4"
"", "", "", "", "uvé", "4"
"", "", "", "", "vér", "4"
"", "", "", "", "vin", "4"
"", "", "", "", "vos", "4"
"", "", "", "", "vue", "4"
"", "", "", "", "abu", "3"
"", "", "", "", "agé", "3"
"", "", "", "", "âge", "3"
"", "", "", "", "ape", "3"
"", "", "", "", "asi", "3"
"", "", "", "", "asp", "3"
"", "", "", "", "aya", "3"
"", "", "", "", "bas", "3"
"", "", "", "", "boi", "3"
"", "", "", "", "bué", "3"
"", "", "", "", "cac", "3"
"", "", "", "", "caf", "3"
"", "", "", "", "cap", "3"
"", "", "", "", "cér", "3"
"", "", "", "", "châ", "3"
"", "", "", "", "ché", "3"
"", "", "", "", "civ", "3"
"", "", "", "", "cto", "3"
"", "", "", "", "cui", "3"
"", "", "", "", "dar", "3"
"", "", "", "", "dat", "3"
"", "", "", "", "dav", "3"
"", "", "", "", "dég", "3"
"", "", "", "", "den", "3"
"", "", "", "", "dig", "3"
"", "", "", "", "dip", "3"
"", "", "", "", "éan", "3"
"", "", "", "", "edi", "3"
"", "", "", "", "eil", "3"
"", "", "", "", "éli", "3"
"", "", "", "", "emm", "3"
"", "", "", "", "ena", "3"
"", "", "", "", "eng", "3"
"", "", "", "", "épa", "3"
"", "", "", "", "épe", "3"
"", "", "", "", "erd", "3"
"", "", "", "", "ere", "3"
"", "", "", "", "ero", "3"
"", "", "", "", "ets", "3"
"", "", "", "", "ett", "3"
"", "", "", "", "eût", "3"
"", "", "", "", "évi", "3"
"", "", "", "", "fâc", "3"
"", "", "", "", "ffl", "3"
"", "", "", "", "fui", "3"
"", "", "", "", "fur", "3"
"", "", "", "", "gem", "3"
"", "", "", "", "gên", "3"
"", "", "", "", "grâ", "3"
"", "", "", "", "hér", "3"
"", "", "", "", "hés", "3"
"", "", "", "", "hin", "3"
"", "", "", "", "hor", "3"
"", "", "", "", "iag", "3"
"", "", "", "", "ico", "3"
"", "", "", "", "iem", "3"
"", "", "", "", "ile", "3"
"", "", "", "", "imé", "3"
"", "", "", "", "iné", "3"
"", "", "", "", "ino", "3"
"", "", "", "", "inq", "3"
"", "", "", "", "ioc", "3"
"", "", "", "", "iro", "3"
"", "", "", "", "isl", "3"
"", "", "", "", "isp", "3"
"", "", "", "", "ivr", "3"
"", "", "", "", "kil", "3"
"", "", "", "", "lag", "3"
"", "", "", "", "laq", "3"
"", "", "", "", "lav", "3"
"", "", "", "", "lea", "3"
"", "", "", "", "lèg", "3"
"", "", "", "", "lio", "3"
"", "", "", "", "loc", "3"
"", "", "", "", "log", "3"
"", "", "", "", "lom", "3"
"", "", "", "", "lud", "3"
"", "", "", "", "lut", "3"
"", "", "", "", "mén", "3"
"", "", "", "", "mér", "3"
"", "", "", "", "moy", "3"
"", "", "", "", "mpe", "3"
"", "", "", "", "naî", "3"
"", "", "", "", "ncu", "3"
"", "", "", "", "nda", "3"
"", "", "", "", "nég", "3"
"", "", "", "", "nev", "3"
"", "", "", "", "nge", "3"
"", "", "", "", "ntô", "3"
"", "", "", "", "nul", "3"
"", "", "", "", "ocr", "3"
"", "", "", "", "omb", "3"
"", "", "", "", "omn", "3"
"", "", "", "", "oni", "3"
"", "", "", "", "oqu", "3"
"", "", "", "", "orb", "3"
"", "", "", "", "orm", "3"
"", "", "", "", "osé", "3"
"", "", "", "", "ôts", "3"
"", "", "", "", "oye", "3"
"", "", "", "", "oyé", "3"
"", "", "", "", "pab", "3"
"", "", "", "", "pan", "3"
"", "", "", "", "pén", "3"
"", "", "", "", "pêt", "3"
"", "", "", "", "rab", "3"
"", "", "", "", "rac", "3"
"", "", "", "", "rav", "3"
"", "", "", "", "rde", "3"
"", "", "", "", "reç", "3"
"", "", "", "", "réd", "3"
"", "", "", "", "rès", "3"
"", "", "", "", "rez", "3"
"", "", "", "", "rio", "3"
"", "", "", "", "rma", "3"
"", "", "", "", "rmo", "3"
"", "", "", "", "rne", "3"
"", "", "", "", "rob", "3"
"", "", "", "", "rst", "3"
"", "", "", "", "rta", "3"
"", "", "", "", "rui", "3"
"", "", "", "", "sci", "3"
"", "", "", "", "séj", "3"
"", "", "", "", "sém", "3"
"", "", "", "", "sév", "3"
"", "", "", "", "sez", "3"
"", "", "", "", "sna", "3"
"", "", "", "", "sua", "3"
"", "", "", "", "suf", "3"
"", "", "", "", "sul", "3"
"", "", "", "", "tab", "3"
"", "", "", "", "thè", "3"
"", "", "", "", "tir", "3"
"", "", "", "", "tom", "3"
"", "", "", "", "tru", "3"
"", "", "", "", "tut", "3"
"", "", "", "", "twe", "3"
"", "", "", "", "uab", "3"
"", "", "", "", "ugl", "3"
"", "", "", "", "uie", "3"
"", "", "", "", "umo", "3"
"", "", "", "", "uns", "3"
"", "", "", "", "usi", "3"
"", "", "", "", "ust", "3"
"", "", "", "", "vau", "3"
"", "", "", "", "vio", "3"
"", "", "", "", "vir", "3"
"", "", "", "", "voc", "3"
"", "", "", "", "vri", "3"
"", "", "", "", "ada", "2"
"", "", "", "", "ado", "2"
"", "", "", "", "ald", "2"
"", "", "", "", "amè", "2"
"", "", "", "", "amm", "2"
"", "", "", "", "amn", "2"
"", "", "", "", "amu", "2"
"", "", "", "", "ane", "2"
"", "", "", "", "ané", "2"
"", "", "", "", "asn", "2"
"", "", "", "", "ast", "2"
"", "", "", "", "ata", "2"
"", "", "", "", "aug", "2"
"", "", "", "", "bab", "2"
"", "", "", "", "bil", "2"
"", "", "", "", "bol", "2"
"", "", "", "", "bru", "2"
"", "", "", "", "bul", "2"
"", "", "", "", "çan", "2"
"", "", "", "", "cèd", "2"
"", "", "", "", "cèr", "2"
"", "", "", "", "chè", "2"
"", "", "", "", "chû", "2"
"", "", "", "", "cis", "2"
"", "", "", "", "clé", "2"
"", "", "", "", "cop", "2"
"", "", "", "", "coû", "2"
"", "", "", "", "cré", "2"
"", "", "", "", "ctr", "2"
"", "", "", "", "déç", "2"
"", "", "", "", "dée", "2"
"", "", "", "", "dic", "2"
"", "", "", "", "dié", "2"
"", "", "", "", "doc", "2"
"", "", "", "", "dow", "2"
"", "", "", "", "doy", "2"
"", "", "", "", "eai", "2"
"", "", "", "", "èbr", "2"
"", "", "", "", "eci", "2"
"", "", "", "", "ède", "2"
"", "", "", "", "édi", "2"
"", "", "", "", "égl", "2"
"", "", "", "", "égo", "2"
"", "", "", "", "eig", "2"
"", "", "", "", "ela", "2"
"", "", "", "", "elé", "2"
"", "", "", "", "ême", "2"
"", "", "", "", "émi", "2"
"", "", "", "", "enq", "2"
"", "", "", "", "éph", "2"
"", "", "", "", "épo", "2"
"", "", "", "", "équ", "2"
"", "", "", "", "erm", "2"
"", "", "", "", "eté", "2"
"", "", "", "", "ète", "2"
"", "", "", "", "éto", "2"
"", "", "", "", "evo", "2"
"", "", "", "", "exa", "2"
"", "", "", "", "exé", "2"
"", "", "", "", "ext", "2"
"", "", "", "", "fav", "2"
"", "", "", "", "fél", "2"
"", "", "", "", "feu", "2"
"", "", "", "", "fié", "2"
"", "", "", "", "fis", "2"
"", "", "", "", "fût", "2"
"", "", "", "", "gai", "2"
"", "", "", "", "gau", "2"
"", "", "", "", "gné", "2"
"", "", "", "", "gué", "2"
"", "", "", "", "hât", "2"
"", "", "", "", "hen", "2"
"", "", "", "", "hir", "2"
"", "", "", "", "hiv", "2"
"", "", "", "", "hod", "2"
"", "", "", "", "hui", "2"
"", "", "", "", "iab", "2"
"", "", "", "", "ian", "2"
"", "", "", "", "ich", "2"
"", "", "", "", "icl", "2"
"", "", "", "", "idi", "2"
"", "", "", "", "iff", "2"
"", "", "", "", "ima", "2"
"", "", "", "", "imu", "2"
"", "", "", "", "inj", "2"
"", "", "", "", "inn", "2"
"", "", "", "", "irm", "2"
"", "", "", "", "ïst", "2"
"", "", "", "", "itr", "2"
"", "", "", "", "kel", "2"
"", "", "", "", "leç", "2"
"", "", "", "", "lés", "2"
"", "", "", "", "lez", "2"
"", "", "", "", "lié", "2"
"", "", "", "", "lim", "2"
"", "", "", "", "lir", "2"
"", "", "", "", "liv", "2"
"", "", "", "", "llé", "2"
"", "", "", "", "llo", "2"
"", "", "", "", "lue", "2"
"", "", "", "", "mac", "2"
"", "", "", "", "mau", "2"
"", "", "", "", "mbi", "2"
"", "", "", "", "mée", "2"
"", "", "", "", "mêl", "2"
"", "", "", "", "més", "2"
"", "", "", "", "mét", "2"
"", "", "", "", "mèt", "2"
"", "", "", "", "moq", "2"
"", "", "", "", "mul", "2"
"", "", "", "", "mur", "2"
"", "", "", "", "ncé", "2"
"", "", "", "", "nch", "2"
"", "", "", "", "ndu", "2"
"", "", "", "", "nés", "2"
"", "", "", "", "net", "2"
"", "", "", "", "nez", "2"
"", "", "", "", "ngé", "2"
"", "", "", "", "nif", "2"
"", "", "", "", "nit", "2"
"", "", "", "", "nle", "2"
"", "", "", "", "noi", "2"
"", "", "", "", "nsi", "2"
"", "", "", "", "nti", "2"
"", "", "", "", "ntr", "2"
"", "", "", "", "nze", "2"
"", "", "", "", "obr", "2"
"", "", "", "", "obs", "2"
"", "", "", "", "oct", "2"
"", "", "", "", "oei", "2"
"", "", "", "", "ogé", "2"
"", "", "", "", "oie", "2"
"", "", "", "", "oig", "2"
"", "", "", "", "olé", "2"
"", "", "", "", "olt", "2"
"", "", "", "", "omo", "2"
"", "", "", "", "one", "2"
"", "", "", "", "onz", "2"
"", "", "", "", "oph", "2"
"", "", "", "", "orc", "2"
"", "", "", "", "oré", "2"
"", "", "", "", "ota", "2"
"", "", "", "", "oût", "2"
"", "", "", "", "oux", "2"
"", "", "", "", "pap", "2"
"", "", "", "", "pea", "2"
"", "", "", "", "pêc", "2"
"", "", "", "", "pèr", "2"
"", "", "", "", "piè", "2"
"", "", "", "", "pit", "2"
"", "", "", "", "plo", "2"
"", "", "", "", "ppa", "2"
"", "", "", "", "pra", "2"
"", "", "", "", "ptu", "2"
"", "", "", "", "raî", "2"
"", "", "", "", "rar", "2"
"", "", "", "", "rda", "2"
"", "", "", "", "red", "2"
"", "", "", "", "rej", "2"
"", "", "", "", "réj", "2"
"", "", "", "", "réq", "2"
"", "", "", "", "rff", "2"
"", "", "", "", "rgé", "2"
"", "", "", "", "rib", "2"
"", "", "", "", "rim", "2"
"", "", "", "", "riv", "2"
"", "", "", "", "rle", "2"
"", "", "", "", "rme", "2"
"", "", "", "", "rôl", "2"
"", "", "", "", "rom", "2"
"", "", "", "", "roy", "2"
"", "", "", "", "rsu", "2"
"", "", "", "", "rte", "2"
"", "", "", "", "sdo", "2"
"", "", "", "", "séc", "2"
"", "", "", "", "sep", "2"
"", "", "", "", "sés", "2"
"", "", "", "", "sif", "2"
"", "", "", "", "sir", "2"
"", "", "", "", "sis", "2"
"", "", "", "", "ski", "2"
"", "", "", "", "sme", "2"
"", "", "", "", "sso", "2"
"", "", "", "", "sub", "2"
"", "", "", "", "tec", "2"
"", "", "", "", "tei", "2"
"", "", "", "", "tér", "2"
"", "", "", "", "tex", "2"
"", "", "", "", "tib", "2"
"", "", "", "", "tog", "2"
"", "", "", "", "tot", "2"
"", "", "", "", "tui", "2"
"", "", "", "", "tva", "2"
"", "", "", "", "udi", "2"
"", "", "", "", "uet", "2"
"", "", "", "", "uil", "2"
"", "", "", "", "uir", "2"
"", "", "", "", "umi", "2"
"", "", "", "", "upa", "2"
"", "", "", "", "urr", "2"
"", "", "", "", "uss", "2"
"", "", "", "", "vég", "2"
"", "", "", "", "vem", "2"
"", "", "", "", "via", "2"
"", "", "", "", "voq", "2"
"", "", "", "", "xan", "2"
"", "", "", "", "xel", "2"
"", "", "", "", "xim", "2"
"", "", "", "", "xit", "2"
"", "", "", "", "yeu", "2"
"", "", "", "", "abd", "1"
"", "", "", "", "abi", "1"
"", "", "", "", "aca", "1"
"", "", "", "", "acé", "1"
"", "", "", "", "acl", "1"
"", "", "", "", "acq", "1"
"", "", "", "", "afi", "1"
"", "", "", "", "aga", "1"
"", "", "", "", "agr", "1"
"", "", "", "", "aig", "1"
"", "", "", "", "ala", "1"
"", "", "", "", "alt", "1"
"", "", "", "", "aly", "1"
"", "", "", "", "âma", "1"
"", "", "", "", "âme", "1"
"", "", "", "", "amo", "1"
"", "", "", "", "amp", "1"
"", "", "", "", "ana", "1"
"", "", "", "", "aok", "1"
"", "", "", "", "aqu", "1"
"", "", "", "", "aré", "1"
"", "", "", "", "ase", "1"
"", "", "", "", "atr", "1"
"", "", "", "", "âtr", "1"
"", "", "", "", "aul", "1"
"", "", "", "", "aum", "1"
"", "", "", "", "auq", "1"
"", "", "", "", "avé", "1"
"", "", "", "", "bai", "1"
"", "", "", "", "bar", "1"
"", "", "", "", "bav", "1"
"", "", "", "", "bée", "1"
"", "", "", "", "ben", "1"
"", "", "", "", "bén", "1"
"", "", "", "", "ber", "1"
"", "", "", "", "bet", "1"
"", "", "", "", "beu", "1"
"", "", "", "", "bib", "1"
"", "", "", "", "bin", "1"
"", "", "", "", "biz", "1"
"", "", "", "", "blo", "1"
"", "", "", "", "bos", "1"
"", "", "", "", "brè", "1"
"", "", "", "", "bro", "1"
"", "", "", "", "bua", "1"
"", "", "", "", "bûc", "1"
"", "", "", "", "buf", "1"
"", "", "", "", "bui", "1"
"", "", "", "", "but", "1"
"", "", "", "", "cad", "1"
"", "", "", "", "çai", "1"
"", "", "", "", "cée", "1"
"", "", "", "", "cél", "1"
"", "", "", "", "cém", "1"
"", "", "", "", "chê", "1"
"", "", "", "", "chô", "1"
"", "", "", "", "chr", "1"
"", "", "", "", "chu", "1"
"", "", "", "", "ciè", "1"
"", "", "", "", "clô", "1"
"", "", "", "", "coa", "1"
"", "", "", "", "cog", "1"
"", "", "", "", "coh", "1"
"", "", "", "", "coi", "1"
"", "", "", "", "çon", "1"
"", "", "", "", "coo", "1"
"", "", "", "", "coq", "1"
"", "", "", "", "cqu", "1"
"", "", "", "", "cru", "1"
"", "", "", "", "crû", "1"
"", "", "", "", "cup", "1"
"", "", "", "", "dea", "1"
"", "", "", "", "dek", "1"
"", "", "", "", "dér", "1"
"", "", "", "", "dez", "1"
"", "", "", "", "dho", "1"
"", "", "", "", "die", "1"
"", "", "", "", "dio", "1"
"", "", "", "", "dix", "1"
"", "", "", "", "diz", "1"
"", "", "", "", "dol", "1"
"", "", "", "", "duc", "1"
"", "", "", "", "dus", "1"
"", "", "", "", "ean", "1"
"", "", "", "", "éca", "1"
"", "", "", "", "eçu", "1"
"", "", "", "", "édé", "1"
"", "", "", "", "édu", "1"
"", "", "", "", "éfi", "1"
"", "", "", "", "efo", "1"
"", "", "", "", "efs", "1"
"", "", "", "", "ége", "1"
"", "", "", "", "ège", "1"
"", "", "", "", "éla", "1"
"", "", "", "", "élè", "1"
"", "", "", "", "elo", "1"
"", "", "", "", "éma", "1"
"", "", "", "", "émè", "1"
"", "", "", "", "emn", "1"
"", "", "", "", "emo", "1"
"", "", "", "", "éna", "1"
"", "", "", "", "éné", "1"
"", "", "", "", "enh", "1"
"", "", "", "", "éni", "1"
"", "", "", "", "eno", "1"
"", "", "", "", "éno", "1"
"", "", "", "", "énu", "1"
"", "", "", "", "ési", "1"
"", "", "", "", "esq", "1"
"", "", "", "", "eta", "1"
"", "", "", "", "eth", "1"
"", "", "", "", "eti", "1"
"", "", "", "", "etL", "1"
"", "", "", "", "eva", "1"
"", "", "", "", "evé", "1"
"", "", "", "", "evi", "1"
"", "", "", "", "evr", "1"
"", "", "", "", "fac", "1"
"", "", "", "", "fas", "1"
"", "", "", "", "fat", "1"
"", "", "", "", "féc", "1"
"", "", "", "", "fen", "1"
"", "", "", "", "fèr", "1"
"", "", "", "", "fét", "1"
"", "", "", "", "ffé", "1"
"", "", "", "", "fiè", "1"
"", "", "", "", "fig", "1"
"", "", "", "", "fiq", "1"
"", "", "", "", "fix", "1"
"", "", "", "", "fle", "1"
"", "", "", "", "flé", "1"
"", "", "", "", "fli", "1"
"", "", "", "", "flo", "1"
"", "", "", "", "fou", "1"
"", "", "", "", "fre", "1"
"", "", "", "", "fré", "1"
"", "", "", "", "frè", "1"
"", "", "", "", "fri", "1"
"", "", "", "", "fun", "1"
"", "", "", "", "fuy", "1"
"", "", "", "", "gal", "1"
"", "", "", "", "gat", "1"
"", "", "", "", "gea", "1"
"", "", "", "", "geo", "1"
"", "", "", "", "gér", "1"
"", "", "", "", "ght", "1"
"", "", "", "", "gin", "1"
"", "", "", "", "gla", "1"
"", "", "", "", "gle", "1"
"", "", "", "", "glo", "1"
"", "", "", "", "gre", "1"
"", "", "", "", "gri", "1"
"", "", "", "", "gso", "1"
"", "", "", "", "gto", "1"
"", "", "", "", "güe", "1"
"", "", "", "", "gur", "1"
"", "", "", "", "haî", "1"
"", "", "", "", "har", "1"
"", "", "", "", "has", "1"
"", "", "", "", "hef", "1"
"", "", "", "", "hég", "1"
"", "", "", "", "hès", "1"
"", "", "", "", "hié", "1"
"", "", "", "", "ial", "1"
"", "", "", "", "îch", "1"
"", "", "", "", "icu", "1"
"", "", "", "", "idè", "1"
"", "", "", "", "iés", "1"
"", "", "", "", "ièt", "1"
"", "", "", "", "iez", "1"
"", "", "", "", "ifi", "1"
"", "", "", "", "igu", "1"
"", "", "", "", "ila", "1"
"", "", "", "", "îne", "1"
"", "", "", "", "inl", "1"
"", "", "", "", "inu", "1"
"", "", "", "", "iod", "1"
"", "", "", "", "ipa", "1"
"", "", "", "", "ipe", "1"
"", "", "", "", "ipé", "1"
"", "", "", "", "iph", "1"
"", "", "", "", "ips", "1"
"", "", "", "", "irr", "1"
"", "", "", "", "irs", "1"
"", "", "", "", "isc", "1"
"", "", "", "", "isq", "1"
"", "", "", "", "it£", "1"
"", "", "", "", "jal", "1"
"", "", "", "", "jau", "1"
"", "", "", "", "jés", "1"
"", "", "", "", "jol", "1"
"", "", "", "", "joy", "1"
"", "", "", "", "las", "1"
"", "", "", "", "léc", "1"
"", "", "", "", "leq", "1"
"", "", "", "", "lèv", "1"
"", "", "", "", "lex", "1"
"", "", "", "", "lif", "1"
"", "", "", "", "lmu", "1"
"", "", "", "", "lor", "1"
"", "", "", "", "lpt", "1"
"", "", "", "", "lum", "1"
"", "", "", "", "lux", "1"
"", "", "", "", "lve", "1"
"", "", "", "", "max", "1"
"", "", "", "", "mém", "1"
"", "", "", "", "mèn", "1"
"", "", "", "", "mép", "1"
"", "", "", "", "mir", "1"
"", "", "", "", "mmo", "1"
"", "", "", "", "mob", "1"
"", "", "", "", "moe", "1"
"", "", "", "", "mos", "1"
"", "", "", "", "mou", "1"
"", "", "", "", "mum", "1"
"", "", "", "", "mus", "1"
"", "", "", "", "mut", "1"
"", "", "", "", "mvr", "1"
"", "", "", "", "mwa", "1"
"", "", "", "", "mys", "1"
"", "", "", "", "nab", "1"
"", "", "", "", "nap", "1"
"", "", "", "", "nar", "1"
"", "", "", "", "nau", "1"
"", "", "", "", "ncr", "1"
"", "", "", "", "ndé", "1"
"", "", "", "", "nea", "1"
"", "", "", "", "néa", "1"
"", "", "", "", "nei", "1"
"", "", "", "", "ném", "1"
"", "", "", "", "nér", "1"
"", "", "", "", "nét", "1"
"", "", "", "", "nêt", "1"
"", "", "", "", "nic", "1"
"", "", "", "", "nil", "1"
"", "", "", "", "nin", "1"
"", "", "", "", "niv", "1"
"", "", "", "", "nkl", "1"
"", "", "", "", "nna", "1"
"", "", "", "", "nop", "1"
"", "", "", "", "nsp", "1"
"", "", "", "", "nue", "1"
"", "", "", "", "nve", "1"
"", "", "", "", "nym", "1"
"", "", "", "", "obt", "1"
"", "", "", "", "oca", "1"
"", "", "", "", "oce", "1"
"", "", "", "", "océ", "1"
"", "", "", "", "ogn", "1"
"", "", "", "", "oit", "1"
"", "", "", "", "oll", "1"
"", "", "", "", "olo", "1"
"", "", "", "", "ols", "1"
"", "", "", "", "omè", "1"
"", "", "", "", "onf", "1"
"", "", "", "", "opo", "1"
"", "", "", "", "opt", "1"
"", "", "", "", "opu", "1"
"", "", "", "", "osa", "1"
"", "", "", "", "osi", "1"
"", "", "", "", "ost", "1"
"", "", "", "", "ous", "1"
"", "", "", "", "oxi", "1"
"", "", "", "", "pac", "1"
"", "", "", "", "paq", "1"
"", "", "", "", "pço", "1"
"", "", "", "", "pée", "1"
"", "", "", "", "pes", "1"
"", "", "", "", "pét", "1"
"", "", "", "", "pha", "1"
"", "", "", "", "pho", "1"
"", "", "", "", "phr", "1"
"", "", "", "", "pic", "1"
"", "", "", "", "pie", "1"
"", "", "", "", "pin", "1"
"", "", "", "", "plè", "1"
"", "", "", "", "pne", "1"
"", "", "", "", "poè", "1"
"", "", "", "", "ppé", "1"
"", "", "", "", "ppo", "1"
"", "", "", "", "pse", "1"
"", "", "", "", "pta", "1"
"", "", "", "", "pté", "1"
"", "", "", "", "pti", "1"
"", "", "", "", "ptô", "1"
"", "", "", "", "rad", "1"
"", "", "", "", "raj", "1"
"", "", "", "", "rbe", "1"
"", "", "", "", "rce", "1"
"", "", "", "", "rcé", "1"
"", "", "", "", "rçu", "1"
"", "", "", "", "reh", "1"
"", "", "", "", "rêm", "1"
"", "", "", "", "req", "1"
"", "", "", "", "rêv", "1"
"", "", "", "", "rgn", "1"
"", "", "", "", "rgu", "1"
"", "", "", "", "rhu", "1"
"", "", "", "", "riè", "1"
"", "", "", "", "rni", "1"
"", "", "", "", "rog", "1"
"", "", "", "", "roi", "1"
"", "", "", "", "rop", "1"
"", "", "", "", "rov", "1"
"", "", "", "", "rpa", "1"
"", "", "", "", "rri", "1"
"", "", "", "", "rro", "1"
"", "", "", "", "rté", "1"
"", "", "", "", "rth", "1"
"", "", "", "", "rtr", "1"
"", "", "", "", "rtu", "1"
"", "", "", "", "rud", "1"
"", "", "", "", "rus", "1"
"", "", "", "", "sar", "1"
"", "", "", "", "sax", "1"
"", "", "", "", "sco", "1"
"", "", "", "", "scu", "1"
"", "", "", "", "sép", "1"
"", "", "", "", "séq", "1"
"", "", "", "", "shi", "1"
"", "", "", "", "sia", "1"
"", "", "", "", "siv", "1"
"", "", "", "", "soc", "1"
"", "", "", "", "sod", "1"
"", "", "", "", "spe", "1"
"", "", "", "", "spi", "1"
"", "", "", "", "spo", "1"
"", "", "", "", "sté", "1"
"", "", "", "", "sué", "1"
"", "", "", "", "sug", "1"
"", "", "", "", "sum", "1"
"", "", "", "", "tam", "1"
"", "", "", "", "tap", "1"
"", "", "", "", "tât", "1"
"", "", "", "", "tef", "1"
"", "", "", "", "tél", "1"
"", "", "", "", "tfo", "1"
"", "", "", "", "tho", "1"
"", "", "", "", "tid", "1"
"", "", "", "", "tig", "1"
"", "", "", "", "tip", "1"
"", "", "", "", "tmi", "1"
"", "", "", "", "tol", "1"
"", "", "", "", "toy", "1"
"", "", "", "", "trê", "1"
"", "", "", "", "tta", "1"
"", "", "", "", "tud", "1"
"", "", "", "", "tun", "1"
"", "", "", "", "uda", "1"
"", "", "", "", "udo", "1"
"", "", "", "", "uée", "1"
"", "", "", "", "uem", "1"
"", "", "", "", "ués", "1"
"", "", "", "", "uge", "1"
"", "", "", "", "ugn", "1"
"", "", "", "", "uid", "1"
"", "", "", "", "uié", "1"
"", "", "", "", "ule", "1"
"", "", "", "", "ulé", "1"
"", "", "", "", "ulg", "1"
"", "", "", "", "uma", "1"
"", "", "", "", "umb", "1"
"", "", "", "", "umé", "1"
"", "", "", "", "uon", "1"
"", "", "", "", "ura", "1"
"", "", "", "", "urg", "1"
"", "", "", "", "urn", "1"
"", "", "", "", "usc", "1"
"", "", "", "", "usq", "1"
"", "", "", "", "usu", "1"
"", "", "", "", "uta", "1"
"", "", "", "", "utr", "1"
"", "", "", "", "uts", "1"
"", "", "", "", "uvi", "1"
"", "", "", "", "uvo", "1"
"", "", "", "", "uzo", "1"
"", "", "", "", "vay", "1"
"", "", "", "", "vée", "1"
"", "", "", "", "vén", "1"
"", "", "", "", "vés", "1"
"", "", "", "", "vib", "1"
"", "", "", "", "vid", "1"
"", "", "", "", "vig", "1"
"", "", "", "", "vul", "1"
"", "", "", "", "vus", "1"
"", "", "", "", "xac", "1"
"", "", "", "", "yan", "1"
"", "", "", "", "zea", "1"
"", "", "", "", "zél", "1"
"", "", "", "", "zor", "1"
